treatment	medium	dose_uM	plateID	timeID	cell_line	locationID	control	variable	value
17B-estradiol	Comp_medium_S	1	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	H07_2	6	Nuclei_Intensity_IntegratedIntensity_Image_GFP	2.526725906
17B-estradiol	Comp_medium_S	1	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	H08_1	6	Nuclei_Intensity_IntegratedIntensity_Image_GFP	2.235005997
17B-estradiol	Comp_medium_S	1	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	H08_2	6	Nuclei_Intensity_IntegratedIntensity_Image_GFP	2.883066505
Medium	Comp_medium_S	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	H09_1	6	Nuclei_Intensity_IntegratedIntensity_Image_GFP	3.127275859
Medium	Comp_medium_S	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	H09_2	6	Nuclei_Intensity_IntegratedIntensity_Image_GFP	2.950697902
Medium	Comp_medium_S	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	H10_1	6	Nuclei_Intensity_IntegratedIntensity_Image_GFP	2.727299475
Medium	Comp_medium_S	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	H10_2	6	Nuclei_Intensity_IntegratedIntensity_Image_GFP	4.213927105
DMSO	Comp_medium_S	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	H11_1	6	Nuclei_Intensity_IntegratedIntensity_Image_GFP	3.386846439
DMSO	Comp_medium_S	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	H11_2	6	Nuclei_Intensity_IntegratedIntensity_Image_GFP	2.197275056
DMSO	Comp_medium_S	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	H12_1	6	Nuclei_Intensity_IntegratedIntensity_Image_GFP	2.295080703
DMSO	Comp_medium_S	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	H12_2	6	Nuclei_Intensity_IntegratedIntensity_Image_GFP	2.833745101
17B-estradiol	Comp_medium_S	1	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	H13_1	6	Nuclei_Intensity_IntegratedIntensity_Image_GFP	3.6454606
17B-estradiol	Comp_medium_S	1	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	H13_2	6	Nuclei_Intensity_IntegratedIntensity_Image_GFP	2.479120455
17B-estradiol	Comp_medium_S	1	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	H14_1	6	Nuclei_Intensity_IntegratedIntensity_Image_GFP	2.711048567
17B-estradiol	Comp_medium_S	1	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	H14_2	6	Nuclei_Intensity_IntegratedIntensity_Image_GFP	2.833418479
Medium	Starv_medium_1	0	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	I03_1	7	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.257647662
Medium	Starv_medium_1	0	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	I03_2	7	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.483524425
Medium	Starv_medium_1	0	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	I04_1	7	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.502443866
Medium	Starv_medium_1	0	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	I04_2	7	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.568053588
DMSO	Starv_medium_1	0	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	I05_1	7	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.442558124
DMSO	Starv_medium_1	0	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	I05_2	7	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.732896948
DMSO	Starv_medium_1	0	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	I06_1	7	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.340855734
DMSO	Starv_medium_1	0	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	I06_2	7	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.448930878
17B-estradiol	Starv_medium_1	1	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	I07_1	7	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.203367546
17B-estradiol	Starv_medium_1	1	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	I07_2	7	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.393339734
17B-estradiol	Starv_medium_1	1	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	I08_1	7	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.367644672
17B-estradiol	Starv_medium_1	1	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	I08_2	7	Nuclei_Intensity_IntegratedIntensity_Image_GFP	2.0760309
Medium	Starv_medium_1	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	I09_1	7	Nuclei_Intensity_IntegratedIntensity_Image_GFP	3.161089085
Medium	Starv_medium_1	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	I09_2	7	Nuclei_Intensity_IntegratedIntensity_Image_GFP	3.561547632
Medium	Starv_medium_1	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	I10_1	7	Nuclei_Intensity_IntegratedIntensity_Image_GFP	2.862042382
Medium	Starv_medium_1	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	I10_2	7	Nuclei_Intensity_IntegratedIntensity_Image_GFP	3.866982291
DMSO	Starv_medium_1	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	I11_1	7	Nuclei_Intensity_IntegratedIntensity_Image_GFP	4.383084345
DMSO	Starv_medium_1	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	I11_2	7	Nuclei_Intensity_IntegratedIntensity_Image_GFP	4.483921958
DMSO	Starv_medium_1	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	I12_1	7	Nuclei_Intensity_IntegratedIntensity_Image_GFP	3.736436017
DMSO	Starv_medium_1	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	I12_2	7	Nuclei_Intensity_IntegratedIntensity_Image_GFP	3.365017327
17B-estradiol	Starv_medium_1	1	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	I13_1	7	Nuclei_Intensity_IntegratedIntensity_Image_GFP	4.713638032
17B-estradiol	Starv_medium_1	1	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	I13_2	7	Nuclei_Intensity_IntegratedIntensity_Image_GFP	2.809522841
17B-estradiol	Starv_medium_1	1	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	I14_1	7	Nuclei_Intensity_IntegratedIntensity_Image_GFP	2.127238825
17B-estradiol	Starv_medium_1	1	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	I14_2	7	Nuclei_Intensity_IntegratedIntensity_Image_GFP	3.164826985
Medium	Starv_medium_2	0	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	J03_1	8	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.262241068
Medium	Starv_medium_2	0	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	J03_2	8	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.258366672
Medium	Starv_medium_2	0	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	J04_1	8	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.869757159
Medium	Starv_medium_2	0	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	J04_2	8	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.409835565
DMSO	Starv_medium_2	0	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	J05_1	8	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.606948203
DMSO	Starv_medium_2	0	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	J05_2	8	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.454910875
DMSO	Starv_medium_2	0	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	J06_1	8	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.499375237
DMSO	Starv_medium_2	0	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	J06_2	8	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.610727482
17B-estradiol	Starv_medium_2	1	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	J07_1	8	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.386527204
17B-estradiol	Starv_medium_2	1	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	J07_2	8	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.29661011
17B-estradiol	Starv_medium_2	1	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	J08_1	8	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.40673147
17B-estradiol	Starv_medium_2	1	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	J08_2	8	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.36963622
Medium	Starv_medium_2	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	J09_1	8	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.15255452
Medium	Starv_medium_2	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	J09_2	8	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.264846912
Medium	Starv_medium_2	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	J10_1	8	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.402384176
Medium	Starv_medium_2	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	J10_2	8	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.422718034
DMSO	Starv_medium_2	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	J11_1	8	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.241345634
DMSO	Starv_medium_2	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	J11_2	8	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.360101561
DMSO	Starv_medium_2	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	J12_1	8	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.641187004
DMSO	Starv_medium_2	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	J12_2	8	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.382850176
17B-estradiol	Starv_medium_2	1	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	J13_1	8	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.219330511
17B-estradiol	Starv_medium_2	1	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	J13_2	8	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.695322474
17B-estradiol	Starv_medium_2	1	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	J14_1	8	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.237560717
17B-estradiol	Starv_medium_2	1	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	J14_2	8	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.413046636
