"treatment"	"dose_uM"	"plateID"	"timeID"	"cell_line"	"locationID"	"variable"	"value"
"DMSO"	0	"20200606_Exp262_Nikon2_siRNAKD"	"5"	"GREB1-GFP_siESR1"	"B03_2"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	3.69024032919599
"DMSO"	0	"20200606_Exp262_Nikon2_siRNAKD"	"6"	"GREB1-GFP_siESR1"	"B03_2"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	3.44369509463493
"DMSO"	0	"20200606_Exp262_Nikon2_siRNAKD"	"7"	"GREB1-GFP_siESR1"	"B03_2"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	3.04217438191088
"DMSO"	0	"20200606_Exp262_Nikon2_siRNAKD"	"8"	"GREB1-GFP_siESR1"	"B03_2"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	2.99723768441712
"DMSO"	0	"20200606_Exp262_Nikon2_siRNAKD"	"9"	"GREB1-GFP_siESR1"	"B03_2"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	3.05744877449418
"DMSO"	0	"20200606_Exp262_Nikon2_siRNAKD"	"10"	"GREB1-GFP_siESR1"	"B03_2"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	2.82828493938192
"DMSO"	0	"20200606_Exp262_Nikon2_siRNAKD"	"11"	"GREB1-GFP_siESR1"	"B03_2"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	2.76358805995164
"DMSO"	0	"20200606_Exp262_Nikon2_siRNAKD"	"12"	"GREB1-GFP_siESR1"	"B03_2"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	2.60748354795326
"DMSO"	0	"20200606_Exp262_Nikon2_siRNAKD"	"13"	"GREB1-GFP_siESR1"	"B03_2"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	2.48160688074577
"DMSO"	0	"20200606_Exp262_Nikon2_siRNAKD"	"14"	"GREB1-GFP_siESR1"	"B03_2"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	2.60096345771532
"DMSO"	0	"20200606_Exp262_Nikon2_siRNAKD"	"15"	"GREB1-GFP_siESR1"	"B03_2"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	2.42386371946874
"DMSO"	0	"20200606_Exp262_Nikon2_siRNAKD"	"16"	"GREB1-GFP_siESR1"	"B03_2"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	2.49701010831945
