"treatment"	"plateID"	"dose_uM"	"timeID"	"locationID"	"cell_line"	"variable"	"value"
"DMSO"	"20200220_Exp006_MT_t24"	0	"1"	"B05_1"	"GREB1-GFP_siPGR"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.53638587742695
"DMSO"	"20200220_Exp006_MT_t24"	0	"2"	"B05_1"	"GREB1-GFP_siPGR"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.52501865384239
"DMSO"	"20200220_Exp006_MT_t24"	0	"3"	"B05_1"	"GREB1-GFP_siPGR"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.56282140989022
"DMSO"	"20200220_Exp006_MT_t24"	0	"4"	"B05_1"	"GREB1-GFP_siPGR"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.53726277773401
"DMSO"	"20200220_Exp006_MT_t24"	0	"5"	"B05_1"	"GREB1-GFP_siPGR"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.473377690762
"DMSO"	"20200220_Exp006_MT_t24"	0	"6"	"B05_1"	"GREB1-GFP_siPGR"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.34638698280119
"DMSO"	"20200220_Exp006_MT_t24"	0	"7"	"B05_1"	"GREB1-GFP_siPGR"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.27244710879571
"DMSO"	"20200220_Exp006_MT_t24"	0	"8"	"B05_1"	"GREB1-GFP_siPGR"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.1619416977484
"DMSO"	"20200220_Exp006_MT_t24"	0	"9"	"B05_1"	"GREB1-GFP_siPGR"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.21155093391616
"DMSO"	"20200220_Exp006_MT_t24"	0	"10"	"B05_1"	"GREB1-GFP_siPGR"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.04879652562907
"DMSO"	"20200220_Exp006_MT_t24"	0	"11"	"B05_1"	"GREB1-GFP_siPGR"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.12439855350051
"DMSO"	"20200220_Exp006_MT_t24"	0	"12"	"B05_1"	"GREB1-GFP_siPGR"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.06696141974792
"DMSO"	"20200220_Exp006_MT_t24"	0	"13"	"B05_1"	"GREB1-GFP_siPGR"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.04259931425048
"DMSO"	"20200220_Exp006_MT_t24"	0	"14"	"B05_1"	"GREB1-GFP_siPGR"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.14955558634547
"DMSO"	"20200220_Exp006_MT_t24"	0	"15"	"B05_1"	"GREB1-GFP_siPGR"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.09326455637841
"DMSO"	"20200220_Exp006_MT_t24"	0	"16"	"B05_1"	"GREB1-GFP_siPGR"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.06630200181462
"DMSO"	"20200220_Exp006_MT_t24"	0	"17"	"B05_1"	"GREB1-GFP_siPGR"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.07138337707192
"DMSO"	"20200220_Exp006_MT_t24"	0	"18"	"B05_1"	"GREB1-GFP_siPGR"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.99828830627694
"DMSO"	"20200220_Exp006_MT_t24"	0	"19"	"B05_1"	"GREB1-GFP_siPGR"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.99357216629204
"DMSO"	"20200220_Exp006_MT_t24"	0	"20"	"B05_1"	"GREB1-GFP_siPGR"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.930968355389285
"DMSO"	"20200220_Exp006_MT_t24"	0	"21"	"B05_1"	"GREB1-GFP_siPGR"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.871708315325492
"DMSO"	"20200220_Exp006_MT_t24"	0	"22"	"B05_1"	"GREB1-GFP_siPGR"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.889577645062302
"DMSO"	"20200220_Exp006_MT_t24"	0	"23"	"B05_1"	"GREB1-GFP_siPGR"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.93023635800709
"DMSO"	"20200220_Exp006_MT_t24"	0	"24"	"B05_1"	"GREB1-GFP_siPGR"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.969795735905367
"DMSO"	"20200220_Exp006_MT_t24"	0	"1"	"B05_2"	"GREB1-GFP_siPGR"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.7201284970758
"DMSO"	"20200220_Exp006_MT_t24"	0	"2"	"B05_2"	"GREB1-GFP_siPGR"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.82528483738789
"DMSO"	"20200220_Exp006_MT_t24"	0	"3"	"B05_2"	"GREB1-GFP_siPGR"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.81126600163594
"DMSO"	"20200220_Exp006_MT_t24"	0	"4"	"B05_2"	"GREB1-GFP_siPGR"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.73688719354291
"DMSO"	"20200220_Exp006_MT_t24"	0	"5"	"B05_2"	"GREB1-GFP_siPGR"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.72327930552955
"DMSO"	"20200220_Exp006_MT_t24"	0	"6"	"B05_2"	"GREB1-GFP_siPGR"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.60530670200546
"DMSO"	"20200220_Exp006_MT_t24"	0	"7"	"B05_2"	"GREB1-GFP_siPGR"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.58938552629599
"DMSO"	"20200220_Exp006_MT_t24"	0	"8"	"B05_2"	"GREB1-GFP_siPGR"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.50657303147007
"DMSO"	"20200220_Exp006_MT_t24"	0	"9"	"B05_2"	"GREB1-GFP_siPGR"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.34741282772479
"DMSO"	"20200220_Exp006_MT_t24"	0	"10"	"B05_2"	"GREB1-GFP_siPGR"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.20778344306818
"DMSO"	"20200220_Exp006_MT_t24"	0	"11"	"B05_2"	"GREB1-GFP_siPGR"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.21219492426036
"DMSO"	"20200220_Exp006_MT_t24"	0	"12"	"B05_2"	"GREB1-GFP_siPGR"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.11788918736393
"DMSO"	"20200220_Exp006_MT_t24"	0	"13"	"B05_2"	"GREB1-GFP_siPGR"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.11480252257438
"DMSO"	"20200220_Exp006_MT_t24"	0	"14"	"B05_2"	"GREB1-GFP_siPGR"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.15163624879357
"DMSO"	"20200220_Exp006_MT_t24"	0	"15"	"B05_2"	"GREB1-GFP_siPGR"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.15678876070008
"DMSO"	"20200220_Exp006_MT_t24"	0	"16"	"B05_2"	"GREB1-GFP_siPGR"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.13020309177747
"DMSO"	"20200220_Exp006_MT_t24"	0	"17"	"B05_2"	"GREB1-GFP_siPGR"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.08768169581936
"DMSO"	"20200220_Exp006_MT_t24"	0	"18"	"B05_2"	"GREB1-GFP_siPGR"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.04775412087372
"DMSO"	"20200220_Exp006_MT_t24"	0	"19"	"B05_2"	"GREB1-GFP_siPGR"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.16547466340746
"DMSO"	"20200220_Exp006_MT_t24"	0	"20"	"B05_2"	"GREB1-GFP_siPGR"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.09209147233809
"DMSO"	"20200220_Exp006_MT_t24"	0	"21"	"B05_2"	"GREB1-GFP_siPGR"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.06121146190167
"DMSO"	"20200220_Exp006_MT_t24"	0	"22"	"B05_2"	"GREB1-GFP_siPGR"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.07032073136139
"DMSO"	"20200220_Exp006_MT_t24"	0	"23"	"B05_2"	"GREB1-GFP_siPGR"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.14683777846028
"DMSO"	"20200220_Exp006_MT_t24"	0	"24"	"B05_2"	"GREB1-GFP_siPGR"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.25764831127793
"DMSO"	"20200220_Exp006_MT_t24"	0	"1"	"B06_1"	"GREB1-GFP_siTFF1"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	2.58658812331066
"DMSO"	"20200220_Exp006_MT_t24"	0	"2"	"B06_1"	"GREB1-GFP_siTFF1"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	2.66569662663866
"DMSO"	"20200220_Exp006_MT_t24"	0	"3"	"B06_1"	"GREB1-GFP_siTFF1"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	2.57497578678968
"DMSO"	"20200220_Exp006_MT_t24"	0	"4"	"B06_1"	"GREB1-GFP_siTFF1"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	2.55510088137031
"DMSO"	"20200220_Exp006_MT_t24"	0	"5"	"B06_1"	"GREB1-GFP_siTFF1"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	2.39998127842324
"DMSO"	"20200220_Exp006_MT_t24"	0	"6"	"B06_1"	"GREB1-GFP_siTFF1"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	2.08727060132576
"DMSO"	"20200220_Exp006_MT_t24"	0	"7"	"B06_1"	"GREB1-GFP_siTFF1"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.84893211621337
"DMSO"	"20200220_Exp006_MT_t24"	0	"8"	"B06_1"	"GREB1-GFP_siTFF1"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.672075266425
"DMSO"	"20200220_Exp006_MT_t24"	0	"9"	"B06_1"	"GREB1-GFP_siTFF1"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.55755001433387
"DMSO"	"20200220_Exp006_MT_t24"	0	"10"	"B06_1"	"GREB1-GFP_siTFF1"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.54975058733678
"DMSO"	"20200220_Exp006_MT_t24"	0	"11"	"B06_1"	"GREB1-GFP_siTFF1"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.30388268776263
"DMSO"	"20200220_Exp006_MT_t24"	0	"12"	"B06_1"	"GREB1-GFP_siTFF1"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.25091543450387
"DMSO"	"20200220_Exp006_MT_t24"	0	"13"	"B06_1"	"GREB1-GFP_siTFF1"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.11978843547549
"DMSO"	"20200220_Exp006_MT_t24"	0	"14"	"B06_1"	"GREB1-GFP_siTFF1"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.11227563239248
"DMSO"	"20200220_Exp006_MT_t24"	0	"15"	"B06_1"	"GREB1-GFP_siTFF1"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.980521305319827
"DMSO"	"20200220_Exp006_MT_t24"	0	"16"	"B06_1"	"GREB1-GFP_siTFF1"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.960770353433204
"DMSO"	"20200220_Exp006_MT_t24"	0	"17"	"B06_1"	"GREB1-GFP_siTFF1"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.862609306190467
"DMSO"	"20200220_Exp006_MT_t24"	0	"18"	"B06_1"	"GREB1-GFP_siTFF1"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.874071795507131
"DMSO"	"20200220_Exp006_MT_t24"	0	"19"	"B06_1"	"GREB1-GFP_siTFF1"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.881879436556119
"DMSO"	"20200220_Exp006_MT_t24"	0	"20"	"B06_1"	"GREB1-GFP_siTFF1"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.86896558604865
"DMSO"	"20200220_Exp006_MT_t24"	0	"21"	"B06_1"	"GREB1-GFP_siTFF1"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.88250557133682
"DMSO"	"20200220_Exp006_MT_t24"	0	"22"	"B06_1"	"GREB1-GFP_siTFF1"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.924012835577456
"DMSO"	"20200220_Exp006_MT_t24"	0	"23"	"B06_1"	"GREB1-GFP_siTFF1"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.909425687401004
"DMSO"	"20200220_Exp006_MT_t24"	0	"24"	"B06_1"	"GREB1-GFP_siTFF1"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.950231215522241
"DMSO"	"20200220_Exp006_MT_t24"	0	"1"	"B06_2"	"GREB1-GFP_siTFF1"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	2.01921841922414
"DMSO"	"20200220_Exp006_MT_t24"	0	"2"	"B06_2"	"GREB1-GFP_siTFF1"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.99612450478431
"DMSO"	"20200220_Exp006_MT_t24"	0	"3"	"B06_2"	"GREB1-GFP_siTFF1"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	2.13525350662384
"DMSO"	"20200220_Exp006_MT_t24"	0	"4"	"B06_2"	"GREB1-GFP_siTFF1"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	2.03663346012502
"DMSO"	"20200220_Exp006_MT_t24"	0	"5"	"B06_2"	"GREB1-GFP_siTFF1"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.93371223045957
"DMSO"	"20200220_Exp006_MT_t24"	0	"6"	"B06_2"	"GREB1-GFP_siTFF1"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.81361765100688
"DMSO"	"20200220_Exp006_MT_t24"	0	"7"	"B06_2"	"GREB1-GFP_siTFF1"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.54010446471707
"DMSO"	"20200220_Exp006_MT_t24"	0	"8"	"B06_2"	"GREB1-GFP_siTFF1"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.4299335609064
"DMSO"	"20200220_Exp006_MT_t24"	0	"9"	"B06_2"	"GREB1-GFP_siTFF1"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.38834782082786
"DMSO"	"20200220_Exp006_MT_t24"	0	"10"	"B06_2"	"GREB1-GFP_siTFF1"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.2217525703691
"DMSO"	"20200220_Exp006_MT_t24"	0	"11"	"B06_2"	"GREB1-GFP_siTFF1"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.18882585825393
"DMSO"	"20200220_Exp006_MT_t24"	0	"12"	"B06_2"	"GREB1-GFP_siTFF1"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.05083856923139
"DMSO"	"20200220_Exp006_MT_t24"	0	"13"	"B06_2"	"GREB1-GFP_siTFF1"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.942661455379264
"DMSO"	"20200220_Exp006_MT_t24"	0	"14"	"B06_2"	"GREB1-GFP_siTFF1"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.913548682416733
"DMSO"	"20200220_Exp006_MT_t24"	0	"15"	"B06_2"	"GREB1-GFP_siTFF1"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.896709339726597
"DMSO"	"20200220_Exp006_MT_t24"	0	"16"	"B06_2"	"GREB1-GFP_siTFF1"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.907401170384772
"DMSO"	"20200220_Exp006_MT_t24"	0	"17"	"B06_2"	"GREB1-GFP_siTFF1"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.967416104660462
"DMSO"	"20200220_Exp006_MT_t24"	0	"18"	"B06_2"	"GREB1-GFP_siTFF1"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.962024667717686
"DMSO"	"20200220_Exp006_MT_t24"	0	"19"	"B06_2"	"GREB1-GFP_siTFF1"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.907344753374055
"DMSO"	"20200220_Exp006_MT_t24"	0	"20"	"B06_2"	"GREB1-GFP_siTFF1"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.916071769110015
"DMSO"	"20200220_Exp006_MT_t24"	0	"21"	"B06_2"	"GREB1-GFP_siTFF1"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.877811989116696
"DMSO"	"20200220_Exp006_MT_t24"	0	"22"	"B06_2"	"GREB1-GFP_siTFF1"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.888707926832796
"DMSO"	"20200220_Exp006_MT_t24"	0	"23"	"B06_2"	"GREB1-GFP_siTFF1"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.966931096618792
"DMSO"	"20200220_Exp006_MT_t24"	0	"24"	"B06_2"	"GREB1-GFP_siTFF1"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.976368443889237
"DMSO"	"20200220_Exp006_MT_t24"	0	"1"	"B07_1"	"GREB1-GFP_siKP"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	3.98926130421135
"DMSO"	"20200220_Exp006_MT_t24"	0	"2"	"B07_1"	"GREB1-GFP_siKP"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	4.21410813006015
"DMSO"	"20200220_Exp006_MT_t24"	0	"3"	"B07_1"	"GREB1-GFP_siKP"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	4.34855890325114
"DMSO"	"20200220_Exp006_MT_t24"	0	"4"	"B07_1"	"GREB1-GFP_siKP"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	3.85691598527202
"DMSO"	"20200220_Exp006_MT_t24"	0	"5"	"B07_1"	"GREB1-GFP_siKP"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	3.80253509182451
"DMSO"	"20200220_Exp006_MT_t24"	0	"6"	"B07_1"	"GREB1-GFP_siKP"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	3.48237751199913
"DMSO"	"20200220_Exp006_MT_t24"	0	"7"	"B07_1"	"GREB1-GFP_siKP"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	3.21467612754167
"DMSO"	"20200220_Exp006_MT_t24"	0	"8"	"B07_1"	"GREB1-GFP_siKP"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	2.92996635743417
"DMSO"	"20200220_Exp006_MT_t24"	0	"9"	"B07_1"	"GREB1-GFP_siKP"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	2.68962155633165
"DMSO"	"20200220_Exp006_MT_t24"	0	"10"	"B07_1"	"GREB1-GFP_siKP"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	2.53552275048263
"DMSO"	"20200220_Exp006_MT_t24"	0	"11"	"B07_1"	"GREB1-GFP_siKP"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	2.20845957609699
"DMSO"	"20200220_Exp006_MT_t24"	0	"12"	"B07_1"	"GREB1-GFP_siKP"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.95655598985098
"DMSO"	"20200220_Exp006_MT_t24"	0	"13"	"B07_1"	"GREB1-GFP_siKP"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	2.00452813051897
"DMSO"	"20200220_Exp006_MT_t24"	0	"14"	"B07_1"	"GREB1-GFP_siKP"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.98887235484802
"DMSO"	"20200220_Exp006_MT_t24"	0	"15"	"B07_1"	"GREB1-GFP_siKP"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.82197144702049
"DMSO"	"20200220_Exp006_MT_t24"	0	"16"	"B07_1"	"GREB1-GFP_siKP"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.66567650669156
"DMSO"	"20200220_Exp006_MT_t24"	0	"17"	"B07_1"	"GREB1-GFP_siKP"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.69895102395777
"DMSO"	"20200220_Exp006_MT_t24"	0	"18"	"B07_1"	"GREB1-GFP_siKP"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.64604403167052
"DMSO"	"20200220_Exp006_MT_t24"	0	"19"	"B07_1"	"GREB1-GFP_siKP"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.57982228156538
"DMSO"	"20200220_Exp006_MT_t24"	0	"20"	"B07_1"	"GREB1-GFP_siKP"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.59769339286065
"DMSO"	"20200220_Exp006_MT_t24"	0	"21"	"B07_1"	"GREB1-GFP_siKP"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.52015860265158
"DMSO"	"20200220_Exp006_MT_t24"	0	"22"	"B07_1"	"GREB1-GFP_siKP"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.49950445684383
"DMSO"	"20200220_Exp006_MT_t24"	0	"23"	"B07_1"	"GREB1-GFP_siKP"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.42097208988432
"DMSO"	"20200220_Exp006_MT_t24"	0	"24"	"B07_1"	"GREB1-GFP_siKP"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.53717831809192
"DMSO"	"20200220_Exp006_MT_t24"	0	"1"	"B07_2"	"GREB1-GFP_siKP"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	3.83302938206338
"DMSO"	"20200220_Exp006_MT_t24"	0	"2"	"B07_2"	"GREB1-GFP_siKP"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	3.87585275341205
"DMSO"	"20200220_Exp006_MT_t24"	0	"3"	"B07_2"	"GREB1-GFP_siKP"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	3.92912178283507
"DMSO"	"20200220_Exp006_MT_t24"	0	"4"	"B07_2"	"GREB1-GFP_siKP"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	3.68894750524514
"DMSO"	"20200220_Exp006_MT_t24"	0	"5"	"B07_2"	"GREB1-GFP_siKP"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	3.4085362581749
"DMSO"	"20200220_Exp006_MT_t24"	0	"6"	"B07_2"	"GREB1-GFP_siKP"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	3.00066233731889
"DMSO"	"20200220_Exp006_MT_t24"	0	"7"	"B07_2"	"GREB1-GFP_siKP"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	2.63807743886158
"DMSO"	"20200220_Exp006_MT_t24"	0	"8"	"B07_2"	"GREB1-GFP_siKP"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	2.29471886655998
"DMSO"	"20200220_Exp006_MT_t24"	0	"9"	"B07_2"	"GREB1-GFP_siKP"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	2.1197103759498
"DMSO"	"20200220_Exp006_MT_t24"	0	"10"	"B07_2"	"GREB1-GFP_siKP"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.89901263210612
"DMSO"	"20200220_Exp006_MT_t24"	0	"11"	"B07_2"	"GREB1-GFP_siKP"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.57035627999445
"DMSO"	"20200220_Exp006_MT_t24"	0	"12"	"B07_2"	"GREB1-GFP_siKP"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.54806678968357
"DMSO"	"20200220_Exp006_MT_t24"	0	"13"	"B07_2"	"GREB1-GFP_siKP"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.36414176462968
"DMSO"	"20200220_Exp006_MT_t24"	0	"14"	"B07_2"	"GREB1-GFP_siKP"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.28354732273681
"DMSO"	"20200220_Exp006_MT_t24"	0	"15"	"B07_2"	"GREB1-GFP_siKP"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.14259897073445
"DMSO"	"20200220_Exp006_MT_t24"	0	"16"	"B07_2"	"GREB1-GFP_siKP"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.11698811121043
"DMSO"	"20200220_Exp006_MT_t24"	0	"17"	"B07_2"	"GREB1-GFP_siKP"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.17303500056395
"DMSO"	"20200220_Exp006_MT_t24"	0	"18"	"B07_2"	"GREB1-GFP_siKP"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.15459437302331
"DMSO"	"20200220_Exp006_MT_t24"	0	"19"	"B07_2"	"GREB1-GFP_siKP"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.13650428563649
"DMSO"	"20200220_Exp006_MT_t24"	0	"20"	"B07_2"	"GREB1-GFP_siKP"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.05358657110077
"DMSO"	"20200220_Exp006_MT_t24"	0	"21"	"B07_2"	"GREB1-GFP_siKP"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.04612468186968
"DMSO"	"20200220_Exp006_MT_t24"	0	"22"	"B07_2"	"GREB1-GFP_siKP"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.15045368822859
"DMSO"	"20200220_Exp006_MT_t24"	0	"23"	"B07_2"	"GREB1-GFP_siKP"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.12928445622607
"DMSO"	"20200220_Exp006_MT_t24"	0	"24"	"B07_2"	"GREB1-GFP_siKP"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.18411375060325
"DMSO"	"20200220_Exp006_MT_t24"	0	"1"	"B08_1"	"GREB1-GFP_untreated"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	2.06019488214898
"DMSO"	"20200220_Exp006_MT_t24"	0	"2"	"B08_1"	"GREB1-GFP_untreated"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	2.04529412656062
"DMSO"	"20200220_Exp006_MT_t24"	0	"3"	"B08_1"	"GREB1-GFP_untreated"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	2.08879157293102
"DMSO"	"20200220_Exp006_MT_t24"	0	"4"	"B08_1"	"GREB1-GFP_untreated"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.93932646567139
"DMSO"	"20200220_Exp006_MT_t24"	0	"5"	"B08_1"	"GREB1-GFP_untreated"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.79658124428952
"DMSO"	"20200220_Exp006_MT_t24"	0	"6"	"B08_1"	"GREB1-GFP_untreated"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.58879551582347
"DMSO"	"20200220_Exp006_MT_t24"	0	"7"	"B08_1"	"GREB1-GFP_untreated"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.44892323635032
"DMSO"	"20200220_Exp006_MT_t24"	0	"8"	"B08_1"	"GREB1-GFP_untreated"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.24302374239665
"DMSO"	"20200220_Exp006_MT_t24"	0	"9"	"B08_1"	"GREB1-GFP_untreated"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.14776080944897
