"","StateVar","replID","dose_uM","timeID","Real_GFP_intensity"
"1191","PGR","3",0,40,1
"1192","PGR","3",1e-04,40,1.02453902039227
"1193","PGR","3",0.001,40,0.985877372182654
"1194","PGR","3",0.01,40,1.00305786640082
"1195","PGR","3",0.1,40,1.40866683784041
"1196","PGR","3",1,40,1.51772775752361
"1197","PGR","3",10,40,2.7477987555147
"1198","PGR","3",100,40,2.48208866010878
"1199","PGR","3",1000,40,2.02107425270188
"1200","PGR","3",10000,40,2.34606436722117
"1201","PGR","1",0,41,1
"1202","PGR","1",1e-04,41,0.769310119064753
"1203","PGR","1",0.001,41,0.619414049447039
"1204","PGR","1",0.01,41,1.64320162391675
"1205","PGR","1",0.1,41,3.81101168932111
"1206","PGR","1",1,41,4.00424286973103
"1207","PGR","1",10,41,3.29540113414043
"1208","PGR","1",100,41,5.97992353231175
"1209","PGR","1",1000,41,5.32445830356306
"1210","PGR","1",10000,41,5.51974820869577
"1211","PGR","2",0,41,1
"1212","PGR","2",1e-04,41,0.916750054765623
"1213","PGR","2",0.001,41,1.18627990551902
"1214","PGR","2",0.01,41,2.22411424444472
"1215","PGR","2",0.1,41,4.41066302310009
"1216","PGR","2",1,41,5.94581801997285
"1217","PGR","2",10,41,5.20246988371466
"1218","PGR","2",100,41,6.66857461172576
"1219","PGR","2",1000,41,6.17867831109478
"1220","PGR","2",10000,41,4.0062491169162
"1221","PGR","3",0,41,1
"1222","PGR","3",1e-04,41,1.08075087115915
"1223","PGR","3",0.001,41,1.04521113582818
"1224","PGR","3",0.01,41,1.02248154213266
"1225","PGR","3",0.1,41,1.49875496972048
"1226","PGR","3",1,41,1.56079597128413
"1227","PGR","3",10,41,2.62051880557094
"1228","PGR","3",100,41,2.93959909114986
"1229","PGR","3",1000,41,2.18165255094514
"1230","PGR","3",10000,41,2.75058177250224
"1231","PGR","1",0,42,1
"1232","PGR","1",1e-04,42,0.845494114341954
"1233","PGR","1",0.001,42,0.695186345586924
"1234","PGR","1",0.01,42,1.75849463052764
"1235","PGR","1",0.1,42,4.38059616195648
"1236","PGR","1",1,42,4.64543694460556
"1237","PGR","1",10,42,4.05374180771248
"1238","PGR","1",100,42,6.73364894823978
"1239","PGR","1",1000,42,6.40794252134282
"1240","PGR","1",10000,42,6.4359961641037
"1241","PGR","2",0,42,1
"1242","PGR","2",1e-04,42,0.974247602761023
"1243","PGR","2",0.001,42,1.1888466068371
"1244","PGR","2",0.01,42,2.23178424429554
"1245","PGR","2",0.1,42,4.36049370652666
"1246","PGR","2",1,42,6.40358672560897
"1247","PGR","2",10,42,5.02633098102246
"1248","PGR","2",100,42,7.07011929414232
"1249","PGR","2",1000,42,6.27979644994051
"1250","PGR","2",10000,42,4.15770238877388
"1251","PGR","3",0,42,1
"1252","PGR","3",1e-04,42,1.05531305551656
"1253","PGR","3",0.001,42,1.0347365574917
"1254","PGR","3",0.01,42,1.08680752097302
"1255","PGR","3",0.1,42,1.51203762661047
"1256","PGR","3",1,42,1.64083383847203
"1257","PGR","3",10,42,2.81271767636703
"1258","PGR","3",100,42,3.00934883076952
"1259","PGR","3",1000,42,2.18299991128736
"1260","PGR","3",10000,42,2.70676658455961
"1261","PGR","1",0,43,1
"1262","PGR","1",1e-04,43,0.754148900873503
"1263","PGR","1",0.001,43,0.745970736067779
"1264","PGR","1",0.01,43,1.67254779725753
"1265","PGR","1",0.1,43,4.24933793075922
"1266","PGR","1",1,43,4.57341817678324
"1267","PGR","1",10,43,3.92831885054055
"1268","PGR","1",100,43,6.65182809486846
"1269","PGR","1",1000,43,6.23668986813511
"1270","PGR","1",10000,43,6.31104085483762
"1271","PGR","2",0,43,1
"1272","PGR","2",1e-04,43,1.02264658210872
"1273","PGR","2",0.001,43,1.23843382561618
"1274","PGR","2",0.01,43,2.33782187018876
"1275","PGR","2",0.1,43,4.78635937980821
"1276","PGR","2",1,43,6.98501622894316
"1277","PGR","2",10,43,5.5665661142957
"1278","PGR","2",100,43,8.09221585249666
"1279","PGR","2",1000,43,7.058626957094
"1280","PGR","2",10000,43,4.32204712324836
"1281","PGR","3",0,43,1
"1282","PGR","3",1e-04,43,0.99388498885407
"1283","PGR","3",0.001,43,0.979199433685162
"1284","PGR","3",0.01,43,0.998150872674467
"1285","PGR","3",0.1,43,1.45558251609209
"1286","PGR","3",1,43,1.63660664071734
"1287","PGR","3",10,43,2.83000679901859
"1288","PGR","3",100,43,2.76390469296347
"1289","PGR","3",1000,43,2.31770745359857
"1290","PGR","3",10000,43,2.63924860565478
"1291","PGR","1",0,44,1
"1292","PGR","1",1e-04,44,0.790103321855205
"1293","PGR","1",0.001,44,0.789734100700671
"1294","PGR","1",0.01,44,1.7221935391942
"1295","PGR","1",0.1,44,4.92964992024606
"1296","PGR","1",1,44,4.97842701117763
"1297","PGR","1",10,44,4.13071233203915
"1298","PGR","1",100,44,7.27764483614693
"1299","PGR","1",1000,44,7.10837090861905
"1300","PGR","1",10000,44,6.85509140970893
"1301","PGR","2",0,44,1
"1302","PGR","2",1e-04,44,1.03842981830281
"1303","PGR","2",0.001,44,1.25380942928065
"1304","PGR","2",0.01,44,2.5494313599647
"1305","PGR","2",0.1,44,4.80736224800755
"1306","PGR","2",1,44,7.46380563281166
"1307","PGR","2",10,44,6.19226831591184
"1308","PGR","2",100,44,8.38188620837882
"1309","PGR","2",1000,44,7.17595408114283
"1310","PGR","2",10000,44,4.64037546412022
"1311","PGR","3",0,44,1
"1312","PGR","3",1e-04,44,0.948676706252336
"1313","PGR","3",0.001,44,0.950808702203234
"1314","PGR","3",0.01,44,0.982494731006469
"1315","PGR","3",0.1,44,1.47739116681344
"1316","PGR","3",1,44,1.57300371044236
"1317","PGR","3",10,44,3.00397942045829
"1318","PGR","3",100,44,2.9202567507128
"1319","PGR","3",1000,44,1.91764675374315
"1320","PGR","3",10000,44,2.74376566674931
"1321","PGR","1",0,45,1
"1322","PGR","1",1e-04,45,0.892247651311358
"1323","PGR","1",0.001,45,0.874001622214434
"1324","PGR","1",0.01,45,1.94310972902211
"1325","PGR","1",0.1,45,5.89621815331027
"1326","PGR","1",1,45,6.0139733983483
"1327","PGR","1",10,45,4.75263847637374
"1328","PGR","1",100,45,8.67380553269791
"1329","PGR","1",1000,45,8.10703898273428
"1330","PGR","1",10000,45,8.43119504681203
"1331","PGR","2",0,45,1
"1332","PGR","2",1e-04,45,1.09699732933607
"1333","PGR","2",0.001,45,1.28894998543814
"1334","PGR","2",0.01,45,2.55141814488004
"1335","PGR","2",0.1,45,4.94348949048461
"1336","PGR","2",1,45,7.46935765364628
"1337","PGR","2",10,45,6.15378776588021
"1338","PGR","2",100,45,8.59933209306923
"1339","PGR","2",1000,45,7.22696454515936
"1340","PGR","2",10000,45,4.81381962173016
"1341","PGR","3",0,45,1
"1342","PGR","3",1e-04,45,0.995245838229335
"1343","PGR","3",0.001,45,0.968420617216128
"1344","PGR","3",0.01,45,1.02976002572806
"1345","PGR","3",0.1,45,1.49053292565727
"1346","PGR","3",1,45,1.69412781958618
"1347","PGR","3",10,45,3.16756704707599
"1348","PGR","3",100,45,3.06902006889403
"1349","PGR","3",1000,45,2.24074239985943
"1350","PGR","3",10000,45,2.76562322135732
"1351","PGR","1",0,46,1
"1352","PGR","1",1e-04,46,0.83490516791977
"1353","PGR","1",0.001,46,0.792903306684454
"1354","PGR","1",0.01,46,1.80813372287639
"1355","PGR","1",0.1,46,5.51062527581889
"1356","PGR","1",1,46,5.67188831411054
"1357","PGR","1",10,46,4.56582632324649
"1358","PGR","1",100,46,8.19363407141609
"1359","PGR","1",1000,46,7.57453286435986
"1360","PGR","1",10000,46,7.14141746645743
"1361","PGR","2",0,46,1
"1362","PGR","2",1e-04,46,1.13214697440967
"1363","PGR","2",0.001,46,1.35828338940041
"1364","PGR","2",0.01,46,2.60849534523957
"1365","PGR","2",0.1,46,5.30681547712276
"1366","PGR","2",1,46,8.24295196087912
"1367","PGR","2",10,46,6.7799492871029
"1368","PGR","2",100,46,8.81233423451299
"1369","PGR","2",1000,46,7.60324150369169
"1370","PGR","2",10000,46,5.11058840977773
"1371","PGR","3",0,46,1
"1372","PGR","3",1e-04,46,0.969817638176446
"1373","PGR","3",0.001,46,0.945209570820218
"1374","PGR","3",0.01,46,0.997085887359153
"1375","PGR","3",0.1,46,1.47339783687421
"1376","PGR","3",1,46,1.64634543080497
"1377","PGR","3",10,46,2.99473767690874
"1378","PGR","3",100,46,2.94422388815285
"1379","PGR","3",1000,46,2.28456857229908
"1380","PGR","3",10000,46,2.65095184574462
"1381","PGR","1",0,47,1
"1382","PGR","1",1e-04,47,0.870584089399328
"1383","PGR","1",0.001,47,0.753081001213215
"1384","PGR","1",0.01,47,1.80820339676763
"1385","PGR","1",0.1,47,5.58337963990978
"1386","PGR","1",1,47,5.57830738025703
"1387","PGR","1",10,47,4.6590188920774
"1388","PGR","1",100,47,8.29739608053583
"1389","PGR","1",1000,47,7.65291139832584
"1390","PGR","1",10000,47,7.11558518755578
"1391","PGR","2",0,47,1
"1392","PGR","2",1e-04,47,1.13029154580218
"1393","PGR","2",0.001,47,1.42813953089072
"1394","PGR","2",0.01,47,2.42556773362916
"1395","PGR","2",0.1,47,5.29303872345421
"1396","PGR","2",1,47,8.50967150286887
"1397","PGR","2",10,47,6.59115997738467
"1398","PGR","2",100,47,8.7155457387595
"1399","PGR","2",1000,47,7.71594829556004
"1400","PGR","2",10000,47,5.10152420693982
"1401","PGR","3",0,47,1
"1402","PGR","3",1e-04,47,0.982162541902522
"1403","PGR","3",0.001,47,0.956133415011756
"1404","PGR","3",0.01,47,1.03857615991819
"1405","PGR","3",0.1,47,1.53652508338354
"1406","PGR","3",1,47,1.71105726058786
"1407","PGR","3",10,47,3.24499191840107
"1408","PGR","3",100,47,2.78696569613925
"1409","PGR","3",1000,47,2.5134891409808
"1410","PGR","3",10000,47,2.88931394620545
"1411","PGR","1",0,48,1
"1412","PGR","1",1e-04,48,0.93989719583859
"1413","PGR","1",0.001,48,0.854472582209358
"1414","PGR","1",0.01,48,1.92002844212646
"1415","PGR","1",0.1,48,6.30079510085573
"1416","PGR","1",1,48,6.21143179022074
"1417","PGR","1",10,48,5.25428933375771
"1418","PGR","1",100,48,9.98988348885949
"1419","PGR","1",1000,48,8.8409525102441
"1420","PGR","1",10000,48,8.29980078874185
"1421","PGR","2",0,48,1
"1422","PGR","2",1e-04,48,1.14384282566886
"1423","PGR","2",0.001,48,1.31343631792145
"1424","PGR","2",0.01,48,2.51796486542161
"1425","PGR","2",0.1,48,5.49478595885271
"1426","PGR","2",1,48,8.37797929412457
"1427","PGR","2",10,48,7.01169030305584
"1428","PGR","2",100,48,8.98343378761854
"1429","PGR","2",1000,48,7.97607775290145
"1430","PGR","2",10000,48,5.17417485541734
"1431","PGR","3",0,48,1
"1432","PGR","3",1e-04,48,0.986177171600204
"1433","PGR","3",0.001,48,0.993922177389938
"1434","PGR","3",0.01,48,1.03924936141293
"1435","PGR","3",0.1,48,1.53805637935716
"1436","PGR","3",1,48,1.85061741904419
"1437","PGR","3",10,48,3.41165762505385
"1438","PGR","3",100,48,2.82064952017107
"1439","PGR","3",1000,48,2.75230714983731
"1440","PGR","3",10000,48,3.29756323529574
"1441","PGR","1",0,49,1
"1442","PGR","1",1e-04,49,0.882458231595485
"1443","PGR","1",0.001,49,0.825593602481355
"1444","PGR","1",0.01,49,1.89081745387028
"1445","PGR","1",0.1,49,6.34712991040302
"1446","PGR","1",1,49,6.33049096298324
"1447","PGR","1",10,49,5.34340893775652
"1448","PGR","1",100,49,9.97790691358842
"1449","PGR","1",1000,49,8.93926149683594
"1450","PGR","1",10000,49,8.33321946083069
"1451","PGR","2",0,49,1
"1452","PGR","2",1e-04,49,1.01467971876029
"1453","PGR","2",0.001,49,1.3046545590487
"1454","PGR","2",0.01,49,2.4376400816839
"1455","PGR","2",0.1,49,5.45193921998815
"1456","PGR","2",1,49,8.49788256394482
"1457","PGR","2",10,49,6.9165048632129
"1458","PGR","2",100,49,9.20723509623993
"1459","PGR","2",1000,49,8.20546135556054
"1460","PGR","2",10000,49,5.31740049418957
"1461","PGR","3",0,49,1
"1462","PGR","3",1e-04,49,1.07375511355392
"1463","PGR","3",0.001,49,0.999280552108101
"1464","PGR","3",0.01,49,1.07577744339343
"1465","PGR","3",0.1,49,1.53651880701586
"1466","PGR","3",1,49,1.95768845624515
"1467","PGR","3",10,49,3.51933766103693
"1468","PGR","3",100,49,2.91936612219348
"1469","PGR","3",1000,49,2.77852667450614
"1470","PGR","3",10000,49,3.23491957621893
"1471","PGR","1",0,50,1
"1472","PGR","1",1e-04,50,0.896062789618632
"1473","PGR","1",0.001,50,0.789052702670404
"1474","PGR","1",0.01,50,1.77954687653363
"1475","PGR","1",0.1,50,6.14456398926949
"1476","PGR","1",1,50,6.28999323125798
"1477","PGR","1",10,50,5.30710866394716
"1478","PGR","1",100,50,9.58763509855433
"1479","PGR","1",1000,50,8.87833849745572
"1480","PGR","1",10000,50,8.27497115622558
"1481","PGR","2",0,50,1
"1482","PGR","2",1e-04,50,1.10807125358329
"1483","PGR","2",0.001,50,1.35073761052642
"1484","PGR","2",0.01,50,2.481254099498
"1485","PGR","2",0.1,50,5.74408961852943
"1486","PGR","2",1,50,9.16046583039855
"1487","PGR","2",10,50,7.26282863560262
"1488","PGR","2",100,50,9.81676809617765
"1489","PGR","2",1000,50,8.37198250130702
"1490","PGR","2",10000,50,5.60758438041265
"1491","PGR","3",0,50,1
"1492","PGR","3",1e-04,50,0.971457044010962
"1493","PGR","3",0.001,50,0.91739037013191
"1494","PGR","3",0.01,50,1.01712784357389
"1495","PGR","3",0.1,50,1.54915383534306
"1496","PGR","3",1,50,1.85736853666162
"1497","PGR","3",10,50,3.43090881392487
"1498","PGR","3",100,50,2.89311704613435
"1499","PGR","3",1000,50,2.58529836475893
"1500","PGR","3",10000,50,3.1423158553763
"1501","PGR","1",0,51,1
"1502","PGR","1",1e-04,51,0.963861309925367
"1503","PGR","1",0.001,51,0.857267671011131
"1504","PGR","1",0.01,51,1.913155613831
"1505","PGR","1",0.1,51,7.1213349070852
"1506","PGR","1",1,51,7.44714036230059
"1507","PGR","1",10,51,6.08419736723788
"1508","PGR","1",100,51,11.1672043293506
"1509","PGR","1",1000,51,9.65833631386213
"1510","PGR","1",10000,51,8.94313425318254
"1511","PGR","2",0,51,1
"1512","PGR","2",1e-04,51,1.13891699937925
"1513","PGR","2",0.001,51,1.23884235711192
"1514","PGR","2",0.01,51,2.50338887771527
"1515","PGR","2",0.1,51,5.874707411474
"1516","PGR","2",1,51,9.23933671568582
"1517","PGR","2",10,51,7.35769027303923
"1518","PGR","2",100,51,9.64742989975818
"1519","PGR","2",1000,51,8.78000321565857
"1520","PGR","2",10000,51,5.42275899841725
"1521","PGR","3",0,51,1
"1522","PGR","3",1e-04,51,1.02976459369162
"1523","PGR","3",0.001,51,0.950495715828852
"1524","PGR","3",0.01,51,1.03207301804553
"1525","PGR","3",0.1,51,1.5859792966011
"1526","PGR","3",1,51,1.96045657720718
"1527","PGR","3",10,51,3.47580912122447
"1528","PGR","3",100,51,3.01702195070136
"1529","PGR","3",1000,51,2.77625392207609
"1530","PGR","3",10000,51,3.29830095343651
"1531","PGR","1",0,52,1
"1532","PGR","1",1e-04,52,0.928655882300359
"1533","PGR","1",0.001,52,0.800267030622709
"1534","PGR","1",0.01,52,1.91379503708187
"1535","PGR","1",0.1,52,7.12946533873336
"1536","PGR","1",1,52,7.40139306417791
"1537","PGR","1",10,52,6.5051200315135
"1538","PGR","1",100,52,10.9822623191746
"1539","PGR","1",1000,52,10.2611730386566
"1540","PGR","1",10000,52,9.62366220244786
"1541","PGR","2",0,52,1
"1542","PGR","2",1e-04,52,1.10767187902334
"1543","PGR","2",0.001,52,1.3063964099856
"1544","PGR","2",0.01,52,2.60306076409946
"1545","PGR","2",0.1,52,6.03294911655415
"1546","PGR","2",1,52,9.93361701692
"1547","PGR","2",10,52,8.00142250520332
"1548","PGR","2",100,52,10.2024834631317
"1549","PGR","2",1000,52,8.93310154722568
"1550","PGR","2",10000,52,5.67407479274534
"1551","PGR","3",0,52,1
"1552","PGR","3",1e-04,52,1.00066429450024
"1553","PGR","3",0.001,52,0.942409091633231
"1554","PGR","3",0.01,52,1.01949137895883
"1555","PGR","3",0.1,52,1.54291741120418
"1556","PGR","3",1,52,1.99045470107161
"1557","PGR","3",10,52,3.56269966192193
"1558","PGR","3",100,52,3.1987196649857
"1559","PGR","3",1000,52,3.03365054896997
"1560","PGR","3",10000,52,3.54320671682002
"1561","PGR","1",0,53,1
"1562","PGR","1",1e-04,53,0.870275364956897
"1563","PGR","1",0.001,53,0.785508665190049
"1564","PGR","1",0.01,53,2.00836225036938
"1565","PGR","1",0.1,53,6.59261226036332
"1566","PGR","1",1,53,7.04208485085584
"1567","PGR","1",10,53,6.30392237046232
"1568","PGR","1",100,53,10.7858930411555
"1569","PGR","1",1000,53,10.4124822204203
"1570","PGR","1",10000,53,9.67090230705469
"1571","PGR","2",0,53,1
"1572","PGR","2",1e-04,53,1.11009028415142
"1573","PGR","2",0.001,53,1.31083208611499
"1574","PGR","2",0.01,53,2.63604568280041
"1575","PGR","2",0.1,53,6.06385792794187
"1576","PGR","2",1,53,10.0319990888962
"1577","PGR","2",10,53,7.83361032225075
"1578","PGR","2",100,53,9.82887571589248
"1579","PGR","2",1000,53,8.92440072879098
"1580","PGR","2",10000,53,5.90244924023536
"1581","PGR","3",0,53,1
"1582","PGR","3",1e-04,53,1.00332238234215
"1583","PGR","3",0.001,53,0.960841275482544
"1584","PGR","3",0.01,53,1.04319752261977
"1585","PGR","3",0.1,53,1.63164661400071
"1586","PGR","3",1,53,2.07049976061781
"1587","PGR","3",10,53,3.77853412927691
"1588","PGR","3",100,53,3.34818969581067
"1589","PGR","3",1000,53,2.87282661468955
"1590","PGR","3",10000,53,3.27924459258734
"1591","PGR","1",0,54,1
"1592","PGR","1",1e-04,54,0.921070833379986
"1593","PGR","1",0.001,54,0.799989021109749
"1594","PGR","1",0.01,54,1.87199279301198
"1595","PGR","1",0.1,54,6.80076612009397
"1596","PGR","1",1,54,7.39926995153826
"1597","PGR","1",10,54,5.90857266035065
"1598","PGR","1",100,54,11.3526664485108
"1599","PGR","1",1000,54,10.5542130318422
"1600","PGR","1",10000,54,9.51838550775674
"1601","PGR","2",0,54,1
"1602","PGR","2",1e-04,54,1.02905779944011
"1603","PGR","2",0.001,54,1.30239702741962
"1604","PGR","2",0.01,54,2.55373475978186
"1605","PGR","2",0.1,54,6.24497935841951
"1606","PGR","2",1,54,9.83038115148853
"1607","PGR","2",10,54,8.38237998079794
"1608","PGR","2",100,54,10.1202223320545
"1609","PGR","2",1000,54,9.1141374708884
"1610","PGR","2",10000,54,6.26925537687257
"1611","PGR","3",0,54,1
"1612","PGR","3",1e-04,54,0.959797851491742
"1613","PGR","3",0.001,54,0.925408481079876
"1614","PGR","3",0.01,54,1.04225673269364
"1615","PGR","3",0.1,54,1.66424632531202
"1616","PGR","3",1,54,2.02482035570761
"1617","PGR","3",10,54,3.52915570001484
"1618","PGR","3",100,54,2.93964719816298
"1619","PGR","3",1000,54,2.68901177850467
"1620","PGR","3",10000,54,3.07059059097986
"1621","PGR","1",0,55,1
"1622","PGR","1",1e-04,55,0.910503889755421
"1623","PGR","1",0.001,55,0.798675549412863
"1624","PGR","1",0.01,55,1.92800680005889
"1625","PGR","1",0.1,55,6.90163222134417
"1626","PGR","1",1,55,7.38267762878457
"1627","PGR","1",10,55,6.46691764213739
"1628","PGR","1",100,55,11.4444763369753
"1629","PGR","1",1000,55,10.6935974033284
"1630","PGR","1",10000,55,10.3345959967959
"1631","PGR","2",0,55,1
"1632","PGR","2",1e-04,55,1.06546588053092
"1633","PGR","2",0.001,55,1.25447250099375
"1634","PGR","2",0.01,55,2.54612544332397
"1635","PGR","2",0.1,55,6.57223728757621
"1636","PGR","2",1,55,10.419120848461
"1637","PGR","2",10,55,8.78793246350391
"1638","PGR","2",100,55,11.0383114441185
"1639","PGR","2",1000,55,10.0262799597286
"1640","PGR","2",10000,55,6.48716493089716
"1641","PGR","3",0,55,1
"1642","PGR","3",1e-04,55,1.00165508730915
"1643","PGR","3",0.001,55,0.956730617230926
"1644","PGR","3",0.01,55,1.1023440103493
"1645","PGR","3",0.1,55,1.60862936750828
"1646","PGR","3",1,55,2.16425585431491
"1647","PGR","3",10,55,3.82194299681034
"1648","PGR","3",100,55,3.32774368685623
"1649","PGR","3",1000,55,2.91508636451996
"1650","PGR","3",10000,55,3.33785942066926
"1651","GREB1","1",0,1,1
"1652","GREB1","1",1e-04,1,0.882417897799767
"1653","GREB1","1",0.001,1,0.920158036423001
"1654","GREB1","1",0.01,1,0.865562068380841
"1655","GREB1","1",0.1,1,0.914406027179509
"1656","GREB1","1",1,1,0.779062274254309
"1657","GREB1","1",10,1,0.96678694081921
"1658","GREB1","1",100,1,0.897670198010537
"1659","GREB1","1",1000,1,0.717159040703053
"1660","GREB1","1",10000,1,0.815209749379184
"1661","GREB1","2",0,1,1
"1662","GREB1","2",1e-04,1,0.911406226975206
"1663","GREB1","2",0.001,1,0.872594102378406
"1664","GREB1","2",0.01,1,0.811214380559914
"1665","GREB1","2",0.1,1,0.761282027881914
"1666","GREB1","2",1,1,0.616231175121212
"1667","GREB1","2",10,1,0.91918951140111
"1668","GREB1","2",100,1,0.726759134248629
"1669","GREB1","2",1000,1,0.793762906952173
"1670","GREB1","2",10000,1,0.797426626659826
"1671","GREB1","3",0,1,1
"1672","GREB1","3",1e-04,1,1.21428411878237
"1673","GREB1","3",0.001,1,1.14599401345545
"1674","GREB1","3",0.01,1,1.02919846136289
"1675","GREB1","3",0.1,1,1.06811170534084
"1676","GREB1","3",1,1,1.30784922220686
"1677","GREB1","3",10,1,1.02029271989101
"1678","GREB1","3",100,1,1.03163601715933
"1679","GREB1","3",1000,1,1.08564632469369
"1680","GREB1","3",10000,1,0.782509515748202
"1681","GREB1","1",0,2,1
"1682","GREB1","1",1e-04,2,0.879595348799686
"1683","GREB1","1",0.001,2,0.917220501943308
"1684","GREB1","1",0.01,2,0.907803819943938
"1685","GREB1","1",0.1,2,0.925354026705306
"1686","GREB1","1",1,2,0.874920463523139
"1687","GREB1","1",10,2,0.999765596082969
"1688","GREB1","1",100,2,0.897716228637975
"1689","GREB1","1",1000,2,0.695976066781974
"1690","GREB1","1",10000,2,0.817747818502657
"1691","GREB1","2",0,2,1
"1692","GREB1","2",1e-04,2,0.887356336202857
"1693","GREB1","2",0.001,2,0.827786311597128
"1694","GREB1","2",0.01,2,0.795882063164279
"1695","GREB1","2",0.1,2,0.721819291178106
"1696","GREB1","2",1,2,0.568436350535859
"1697","GREB1","2",10,2,0.897565916802066
"1698","GREB1","2",100,2,0.676341040915499
"1699","GREB1","2",1000,2,0.783577741383979
"1700","GREB1","2",10000,2,0.64479406460135
"1701","GREB1","3",0,2,1
"1702","GREB1","3",1e-04,2,1.29422460542103
"1703","GREB1","3",0.001,2,1.26812973341234
"1704","GREB1","3",0.01,2,1.00432567905798
"1705","GREB1","3",0.1,2,1.13921352869854
"1706","GREB1","3",1,2,1.28235732070504
"1707","GREB1","3",10,2,1.19742006405964
"1708","GREB1","3",100,2,1.02493009503425
"1709","GREB1","3",1000,2,1.12967990630394
"1710","GREB1","3",10000,2,0.781562150405505
"1711","GREB1","1",0,3,1
"1712","GREB1","1",1e-04,3,0.943905967832113
"1713","GREB1","1",0.001,3,0.94597450385166
"1714","GREB1","1",0.01,3,0.924427288959728
"1715","GREB1","1",0.1,3,0.970481779556291
"1716","GREB1","1",1,3,0.925260486978682
"1717","GREB1","1",10,3,1.04652315347319
"1718","GREB1","1",100,3,0.950240613753174
"1719","GREB1","1",1000,3,0.756112795070677
"1720","GREB1","1",10000,3,0.838116452343011
"1721","GREB1","2",0,3,1
"1722","GREB1","2",1e-04,3,0.901275855664053
"1723","GREB1","2",0.001,3,0.822279849522672
"1724","GREB1","2",0.01,3,0.747964930592166
"1725","GREB1","2",0.1,3,0.721604685379988
"1726","GREB1","2",1,3,0.565809607991023
"1727","GREB1","2",10,3,0.914165308572714
"1728","GREB1","2",100,3,0.70096046652793
"1729","GREB1","2",1000,3,0.78473133150364
"1730","GREB1","2",10000,3,0.679568728057569
"1731","GREB1","3",0,3,1
"1732","GREB1","3",1e-04,3,1.24624262641696
"1733","GREB1","3",0.001,3,1.24484634051425
"1734","GREB1","3",0.01,3,0.966811051920502
"1735","GREB1","3",0.1,3,1.05039056249472
"1736","GREB1","3",1,3,1.14341566421698
"1737","GREB1","3",10,3,1.14155015017713
"1738","GREB1","3",100,3,0.954902099242004
"1739","GREB1","3",1000,3,1.03833558510881
"1740","GREB1","3",10000,3,0.749532027094318
"1741","GREB1","1",0,4,1
"1742","GREB1","1",1e-04,4,0.925064181116996
"1743","GREB1","1",0.001,4,0.911529635195864
"1744","GREB1","1",0.01,4,0.914939289484771
"1745","GREB1","1",0.1,4,0.974559489809645
"1746","GREB1","1",1,4,0.968932748135745
"1747","GREB1","1",10,4,1.14521099183326
"1748","GREB1","1",100,4,1.01835274637272
"1749","GREB1","1",1000,4,0.831462529277561
"1750","GREB1","1",10000,4,0.876355769647712
"1751","GREB1","2",0,4,1
"1752","GREB1","2",1e-04,4,0.860013424113379
"1753","GREB1","2",0.001,4,0.800655074238502
"1754","GREB1","2",0.01,4,0.749897461646728
"1755","GREB1","2",0.1,4,0.787884231424748
"1756","GREB1","2",1,4,0.71913815953419
"1757","GREB1","2",10,4,1.12252813036164
"1758","GREB1","2",100,4,0.87673457616701
"1759","GREB1","2",1000,4,0.983202762845152
"1760","GREB1","2",10000,4,0.884936119884947
"1761","GREB1","3",0,4,1
"1762","GREB1","3",1e-04,4,1.29801979668763
"1763","GREB1","3",0.001,4,1.26822639699658
"1764","GREB1","3",0.01,4,0.99360732952888
"1765","GREB1","3",0.1,4,1.03762110013131
"1766","GREB1","3",1,4,1.40812087447004
"1767","GREB1","3",10,4,1.41591772508644
"1768","GREB1","3",100,4,1.0949704762854
"1769","GREB1","3",1000,4,1.15845609801149
"1770","GREB1","3",10000,4,0.941332530030617
"1771","GREB1","1",0,5,1
"1772","GREB1","1",1e-04,5,0.884226432275282
"1773","GREB1","1",0.001,5,0.873209940880077
"1774","GREB1","1",0.01,5,0.890679712767461
"1775","GREB1","1",0.1,5,1.05413925581246
"1776","GREB1","1",1,5,1.08957560561399
"1777","GREB1","1",10,5,1.23725649587681
"1778","GREB1","1",100,5,1.12960638386943
"1779","GREB1","1",1000,5,0.954442929649736
"1780","GREB1","1",10000,5,1.03733352163631
"1781","GREB1","2",0,5,1
"1782","GREB1","2",1e-04,5,0.900353797062665
"1783","GREB1","2",0.001,5,0.816059413328874
"1784","GREB1","2",0.01,5,0.883549486409209
"1785","GREB1","2",0.1,5,1.11854856178966
"1786","GREB1","2",1,5,1.0760549769603
"1787","GREB1","2",10,5,1.74904349882183
"1788","GREB1","2",100,5,1.35270388570995
"1789","GREB1","2",1000,5,1.57738035976882
"1790","GREB1","2",10000,5,1.31894313307608
"1791","GREB1","3",0,5,1
"1792","GREB1","3",1e-04,5,1.25642712186206
"1793","GREB1","3",0.001,5,1.19479098251275
"1794","GREB1","3",0.01,5,0.969933727654768
"1795","GREB1","3",0.1,5,1.09736899887393
"1796","GREB1","3",1,5,1.72488308041463
"1797","GREB1","3",10,5,2.01841373072578
"1798","GREB1","3",100,5,1.48865997383665
"1799","GREB1","3",1000,5,1.43719926975398
"1800","GREB1","3",10000,5,1.11107081665872
"1801","GREB1","1",0,6,1
"1802","GREB1","1",1e-04,6,0.889437804197889
"1803","GREB1","1",0.001,6,0.878115313862031
"1804","GREB1","1",0.01,6,0.957749646665232
