"treatment"	"dose_uM"	"plateID"	"timeID"	"cell_line"	"locationID"	"variable"	"value"
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"18"	"GREB1-GFP_siESR1"	"B03_1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	6.03657148779088
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"19"	"GREB1-GFP_siESR1"	"B03_1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	6.34384931791232
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"20"	"GREB1-GFP_siESR1"	"B03_1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	5.70360646775308
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"21"	"GREB1-GFP_siESR1"	"B03_1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	6.25303931596011
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"22"	"GREB1-GFP_siESR1"	"B03_1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	5.90806156246226
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"23"	"GREB1-GFP_siESR1"	"B03_1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	5.74685446931009
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"24"	"GREB1-GFP_siESR1"	"B03_1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	5.74682350747569
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"1"	"GREB1-GFP_siESR1"	"B03_2"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	6.00756713398713
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"2"	"GREB1-GFP_siESR1"	"B03_2"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	5.85949590473728
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"3"	"GREB1-GFP_siESR1"	"B03_2"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	5.79641539962648
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"4"	"GREB1-GFP_siESR1"	"B03_2"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	5.5388706601677
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"5"	"GREB1-GFP_siESR1"	"B03_2"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	5.45114963249944
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"6"	"GREB1-GFP_siESR1"	"B03_2"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	5.5751412723101
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"7"	"GREB1-GFP_siESR1"	"B03_2"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	5.33721579970102
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"8"	"GREB1-GFP_siESR1"	"B03_2"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	5.26927518910307
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"9"	"GREB1-GFP_siESR1"	"B03_2"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	5.28814050357935
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"10"	"GREB1-GFP_siESR1"	"B03_2"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	5.49371027465569
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"11"	"GREB1-GFP_siESR1"	"B03_2"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	5.39412292966407
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"12"	"GREB1-GFP_siESR1"	"B03_2"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	5.17816402930206
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"13"	"GREB1-GFP_siESR1"	"B03_2"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	5.68681641762351
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"14"	"GREB1-GFP_siESR1"	"B03_2"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	5.45437708227765
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"15"	"GREB1-GFP_siESR1"	"B03_2"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	5.45935997796115
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"16"	"GREB1-GFP_siESR1"	"B03_2"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	5.40728247421782
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"17"	"GREB1-GFP_siESR1"	"B03_2"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	5.38449037709991
