"treatment"	"plateID"	"dose_uM"	"timeID"	"cell_line"	"locationID"	"variable"	"value"
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"19"	"GREB1-GFP_siESR1"	"B03_2"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.992748898728085
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"20"	"GREB1-GFP_siESR1"	"B03_2"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.01094545549807
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"21"	"GREB1-GFP_siESR1"	"B03_2"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.18625494627002
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"22"	"GREB1-GFP_siESR1"	"B03_2"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.822119609418197
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"23"	"GREB1-GFP_siESR1"	"B03_2"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.10680576867207
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"24"	"GREB1-GFP_siESR1"	"B03_2"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.15328634638086
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"1"	"GREB1-GFP_siESR1"	"B03_3"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.41055530938311
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"2"	"GREB1-GFP_siESR1"	"B03_3"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.15466731673012
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"3"	"GREB1-GFP_siESR1"	"B03_3"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.69154232644224
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"4"	"GREB1-GFP_siESR1"	"B03_3"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.886436042880608
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"5"	"GREB1-GFP_siESR1"	"B03_3"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.678951936021897
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"6"	"GREB1-GFP_siESR1"	"B03_3"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.565085000917971
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"7"	"GREB1-GFP_siESR1"	"B03_3"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.844687446315438
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"8"	"GREB1-GFP_siESR1"	"B03_3"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.763456431073326
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"9"	"GREB1-GFP_siESR1"	"B03_3"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.952602010006413
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"10"	"GREB1-GFP_siESR1"	"B03_3"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.75848722375415
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"11"	"GREB1-GFP_siESR1"	"B03_3"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.00822358205354
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"12"	"GREB1-GFP_siESR1"	"B03_3"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.829991902197292
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"13"	"GREB1-GFP_siESR1"	"B03_3"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.924861782339386
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"14"	"GREB1-GFP_siESR1"	"B03_3"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.946085814744122
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"15"	"GREB1-GFP_siESR1"	"B03_3"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.786779728647455
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"16"	"GREB1-GFP_siESR1"	"B03_3"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.09680446496849
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"17"	"GREB1-GFP_siESR1"	"B03_3"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.964077095757862
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"18"	"GREB1-GFP_siESR1"	"B03_3"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.754988872015494
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"19"	"GREB1-GFP_siESR1"	"B03_3"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.07842486820423
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"20"	"GREB1-GFP_siESR1"	"B03_3"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.17017480865271
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"21"	"GREB1-GFP_siESR1"	"B03_3"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.31172410963101
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"22"	"GREB1-GFP_siESR1"	"B03_3"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.921845388997052
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"23"	"GREB1-GFP_siESR1"	"B03_3"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.26150770570519
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"24"	"GREB1-GFP_siESR1"	"B03_3"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.33803439946649
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"1"	"GREB1-GFP_siESR1"	"B03_4"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.41857468656115
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"2"	"GREB1-GFP_siESR1"	"B03_4"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.976240577511316
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"3"	"GREB1-GFP_siESR1"	"B03_4"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.615706702317729
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"4"	"GREB1-GFP_siESR1"	"B03_4"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.731640427441446
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"5"	"GREB1-GFP_siESR1"	"B03_4"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.575468664639772
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"6"	"GREB1-GFP_siESR1"	"B03_4"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.487329350678258
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"7"	"GREB1-GFP_siESR1"	"B03_4"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.730605339106775
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"8"	"GREB1-GFP_siESR1"	"B03_4"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.635520900167915
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"9"	"GREB1-GFP_siESR1"	"B03_4"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.908628852485206
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"10"	"GREB1-GFP_siESR1"	"B03_4"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.750802025459722
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"11"	"GREB1-GFP_siESR1"	"B03_4"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.848720528985037
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"12"	"GREB1-GFP_siESR1"	"B03_4"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.694551140004784
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"13"	"GREB1-GFP_siESR1"	"B03_4"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.824226957927091
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"14"	"GREB1-GFP_siESR1"	"B03_4"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.75773890245107
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"15"	"GREB1-GFP_siESR1"	"B03_4"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.64055461206154
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"16"	"GREB1-GFP_siESR1"	"B03_4"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.806486629570425
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"17"	"GREB1-GFP_siESR1"	"B03_4"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.723644405062822
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"18"	"GREB1-GFP_siESR1"	"B03_4"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.621153156926594
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"19"	"GREB1-GFP_siESR1"	"B03_4"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.825383422660388
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"20"	"GREB1-GFP_siESR1"	"B03_4"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.868713447517618
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"21"	"GREB1-GFP_siESR1"	"B03_4"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.969571900499104
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"22"	"GREB1-GFP_siESR1"	"B03_4"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.644806437477852
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"23"	"GREB1-GFP_siESR1"	"B03_4"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.899935189321401
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"24"	"GREB1-GFP_siESR1"	"B03_4"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.950843672675627
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"1"	"GREB1-GFP_siGREB1"	"B04_1"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.617097771692619
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"2"	"GREB1-GFP_siGREB1"	"B04_1"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.506772154405367
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"3"	"GREB1-GFP_siGREB1"	"B04_1"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.336785195708928
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"4"	"GREB1-GFP_siGREB1"	"B04_1"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.741595559287166
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"5"	"GREB1-GFP_siGREB1"	"B04_1"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.627023616795898
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"6"	"GREB1-GFP_siGREB1"	"B04_1"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.636662352323164
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"7"	"GREB1-GFP_siGREB1"	"B04_1"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.84494993236712
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"8"	"GREB1-GFP_siGREB1"	"B04_1"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.750778405482418
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"9"	"GREB1-GFP_siGREB1"	"B04_1"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.856231466249249
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"10"	"GREB1-GFP_siGREB1"	"B04_1"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.810585799934143
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"11"	"GREB1-GFP_siGREB1"	"B04_1"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.941441868295863
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"12"	"GREB1-GFP_siGREB1"	"B04_1"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.821496423618535
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"13"	"GREB1-GFP_siGREB1"	"B04_1"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.873466307343592
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"14"	"GREB1-GFP_siGREB1"	"B04_1"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.944515662571386
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"15"	"GREB1-GFP_siGREB1"	"B04_1"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.690595629438917
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"16"	"GREB1-GFP_siGREB1"	"B04_1"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.913149702417734
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"17"	"GREB1-GFP_siGREB1"	"B04_1"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.88990423227562
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"18"	"GREB1-GFP_siGREB1"	"B04_1"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.703547058343776
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"19"	"GREB1-GFP_siGREB1"	"B04_1"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.943083172200887
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"20"	"GREB1-GFP_siGREB1"	"B04_1"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.94700365710934
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"21"	"GREB1-GFP_siGREB1"	"B04_1"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.06109377034932
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"22"	"GREB1-GFP_siGREB1"	"B04_1"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.736111772985245
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"23"	"GREB1-GFP_siGREB1"	"B04_1"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.937867965716331
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"24"	"GREB1-GFP_siGREB1"	"B04_1"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	1.02799550863404
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"1"	"GREB1-GFP_siGREB1"	"B04_2"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.728327793250693
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"2"	"GREB1-GFP_siGREB1"	"B04_2"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.463808164634386
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"3"	"GREB1-GFP_siGREB1"	"B04_2"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.349903235861213
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"4"	"GREB1-GFP_siGREB1"	"B04_2"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.570252132128187
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"5"	"GREB1-GFP_siGREB1"	"B04_2"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.403628740916598
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"6"	"GREB1-GFP_siGREB1"	"B04_2"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.358885182703987
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"7"	"GREB1-GFP_siGREB1"	"B04_2"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.587215730727069
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"8"	"GREB1-GFP_siGREB1"	"B04_2"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.509776163750493
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"9"	"GREB1-GFP_siGREB1"	"B04_2"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.750586631863426
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"10"	"GREB1-GFP_siGREB1"	"B04_2"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.549388433776593
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"11"	"GREB1-GFP_siGREB1"	"B04_2"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.685240931543176
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"12"	"GREB1-GFP_siGREB1"	"B04_2"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.527822846581529
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"13"	"GREB1-GFP_siGREB1"	"B04_2"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.58373307852188
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"14"	"GREB1-GFP_siGREB1"	"B04_2"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.588628335258409
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"15"	"GREB1-GFP_siGREB1"	"B04_2"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.448992100197014
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"16"	"GREB1-GFP_siGREB1"	"B04_2"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.659059981285955
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"17"	"GREB1-GFP_siGREB1"	"B04_2"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.612692892081405
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"18"	"GREB1-GFP_siGREB1"	"B04_2"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.461747329706748
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"19"	"GREB1-GFP_siGREB1"	"B04_2"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.685478924045184
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"20"	"GREB1-GFP_siGREB1"	"B04_2"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.690610491250741
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"21"	"GREB1-GFP_siGREB1"	"B04_2"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.765612287674914
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"22"	"GREB1-GFP_siGREB1"	"B04_2"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.488456639858972
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"23"	"GREB1-GFP_siGREB1"	"B04_2"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.71062833101581
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"24"	"GREB1-GFP_siGREB1"	"B04_2"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.747115692826656
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"1"	"GREB1-GFP_siGREB1"	"B04_3"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.930447054744523
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"2"	"GREB1-GFP_siGREB1"	"B04_3"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.63472928110781
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"3"	"GREB1-GFP_siGREB1"	"B04_3"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.480055658710685
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"4"	"GREB1-GFP_siGREB1"	"B04_3"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.720074389579543
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"5"	"GREB1-GFP_siGREB1"	"B04_3"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.561661584005684
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"6"	"GREB1-GFP_siGREB1"	"B04_3"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.515776798580129
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"7"	"GREB1-GFP_siGREB1"	"B04_3"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.746952872694046
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"8"	"GREB1-GFP_siGREB1"	"B04_3"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.708301727386398
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"9"	"GREB1-GFP_siGREB1"	"B04_3"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.923541698036839
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"10"	"GREB1-GFP_siGREB1"	"B04_3"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.704767461000285
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"11"	"GREB1-GFP_siGREB1"	"B04_3"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.882662346672544
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"12"	"GREB1-GFP_siGREB1"	"B04_3"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.681016879301816
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"13"	"GREB1-GFP_siGREB1"	"B04_3"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.791007512718385
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"14"	"GREB1-GFP_siGREB1"	"B04_3"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.795258328340902
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"15"	"GREB1-GFP_siGREB1"	"B04_3"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.611851203650864
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"16"	"GREB1-GFP_siGREB1"	"B04_3"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.804617527315786
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"17"	"GREB1-GFP_siGREB1"	"B04_3"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.708528494664279
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"18"	"GREB1-GFP_siGREB1"	"B04_3"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.565372097113277
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"19"	"GREB1-GFP_siGREB1"	"B04_3"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.798020772787303
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"20"	"GREB1-GFP_siGREB1"	"B04_3"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.830290888301384
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"21"	"GREB1-GFP_siGREB1"	"B04_3"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.935329161186983
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"22"	"GREB1-GFP_siGREB1"	"B04_3"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.609329497648656
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"23"	"GREB1-GFP_siGREB1"	"B04_3"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.846234130416196
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"24"	"GREB1-GFP_siGREB1"	"B04_3"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.94346588213982
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"1"	"GREB1-GFP_siGREB1"	"B04_4"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.937793259069108
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"2"	"GREB1-GFP_siGREB1"	"B04_4"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.587401001297576
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"3"	"GREB1-GFP_siGREB1"	"B04_4"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.429617266945077
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"4"	"GREB1-GFP_siGREB1"	"B04_4"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.661763718541684
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"5"	"GREB1-GFP_siGREB1"	"B04_4"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.487027430301334
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"6"	"GREB1-GFP_siGREB1"	"B04_4"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.441528251228264
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"7"	"GREB1-GFP_siGREB1"	"B04_4"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.649635872015291
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"8"	"GREB1-GFP_siGREB1"	"B04_4"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.59574370512915
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"9"	"GREB1-GFP_siGREB1"	"B04_4"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.821514825234318
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"10"	"GREB1-GFP_siGREB1"	"B04_4"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.59850487688968
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"11"	"GREB1-GFP_siGREB1"	"B04_4"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.77437252941014
"DMSO"	"20200625_Exp267_Nikon2_24hrsliveKD"	0	"12"	"GREB1-GFP_siGREB1"	"B04_4"	"Nuclei_Intensity_IntegratedIntensity_Image_GFP"	0.592562083580275
